age,fnlwgt,education,education_num,capital_gain,capital_loss,hours_per_week,income
64,159938,HS-grad,9,2635,0,24,0
35,241469,9th,5,2635,0,30,0
22,240817,HS-grad,9,2597,0,40,0
25,186925,Some-college,10,2597,0,48,0
26,262617,HS-grad,9,2597,0,40,0
21,203924,Some-college,10,2597,0,45,0
19,38294,HS-grad,9,2597,0,40,0
25,179953,Masters,14,2597,0,31,0
60,163729,HS-grad,9,2597,0,40,0
26,456618,Some-college,10,2597,0,40,0
25,164229,HS-grad,9,2597,0,40,0
24,103277,HS-grad,9,2597,0,40,0
32,168138,Assoc-acdm,12,2597,0,48,0
53,113176,HS-grad,9,2597,0,40,0
26,151551,Some-college,10,2597,0,48,0
25,99076,Bachelors,13,2597,0,50,0
32,79870,Some-college,10,2597,0,40,0
23,160951,HS-grad,9,2597,0,40,0
60,153356,HS-grad,9,2597,0,55,0
49,83622,Assoc-acdm,12,2597,0,40,0
23,239663,Some-college,10,2597,0,50,0
25,222539,10th,6,2597,0,50,0
40,82465,Some-college,10,2580,0,40,0
37,34378,7th-8th,4,2580,0,60,0
28,212091,HS-grad,9,2580,0,40,0
22,269583,7th-8th,4,2580,0,40,0
63,133144,HS-grad,9,2580,0,20,0
24,141113,7th-8th,4,2580,0,40,0
30,326199,9th,5,2580,0,40,0
27,198188,HS-grad,9,2580,0,45,0
55,154580,10th,6,2580,0,40,0
59,144071,5th-6th,3,2580,0,15,0
40,367533,Some-college,10,2580,0,40,0
64,75577,7th-8th,4,2580,0,50,0
69,165017,HS-grad,9,2538,0,40,0
23,211046,HS-grad,9,2463,0,40,0
26,203279,Prof-school,15,2463,0,50,0
48,161187,HS-grad,9,2463,0,40,0
34,394447,Bachelors,13,2463,0,50,0
36,100681,Some-college,10,2463,0,40,0
34,112820,HS-grad,9,2463,0,40,0
31,194293,Some-college,10,2463,0,38,0
24,229393,11th,7,2463,0,40,0
28,54042,Assoc-voc,11,2463,0,35,0
26,333677,Bachelors,13,2463,0,35,0
30,139012,Assoc-voc,11,2463,0,40,0
61,149981,HS-grad,9,2414,0,5,0
67,127543,10th,6,2414,0,80,0
67,188903,7th-8th,4,2414,0,40,0
68,195881,HS-grad,9,2414,0,40,0
65,172949,HS-grad,9,2414,0,20,0
65,404601,HS-grad,9,2414,0,30,0
59,328525,HS-grad,9,2414,0,15,0
72,156310,10th,6,2414,0,12,0
30,59496,Bachelors,13,2407,0,40,0
50,30653,Masters,14,2407,0,98,0
35,234901,Some-college,10,2407,0,40,0
39,328466,11th,7,2407,0,70,0
31,211334,Some-college,10,2407,0,65,0
26,143068,Some-college,10,2407,0,50,0
25,297154,HS-grad,9,2407,0,40,0
28,38309,Assoc-voc,11,2407,0,40,0
42,212894,Assoc-voc,11,2407,0,40,0
45,358886,12th,8,2407,0,50,0
42,322385,Assoc-voc,11,2407,0,40,0
53,178356,Assoc-acdm,12,2407,0,99,0
24,41838,Some-college,10,2407,0,40,0
32,178615,HS-grad,9,2407,0,40,0
22,190968,Some-college,10,2407,0,40,0
36,224886,Bachelors,13,2407,0,40,0
55,202220,HS-grad,9,2407,0,35,0
49,251180,7th-8th,4,2407,0,50,0
59,160662,HS-grad,9,2407,0,60,0
69,130060,HS-grad,9,2387,0,40,0
25,173212,Assoc-acdm,12,2354,0,45,0
44,83508,Prof-school,15,2354,0,99,0
24,180060,Assoc-acdm,12,2354,0,40,0
42,30824,Masters,14,2354,0,16,0
44,240628,Assoc-acdm,12,2354,0,40,0
38,203761,Assoc-voc,11,2354,0,40,0
37,196529,Some-college,10,2354,0,40,0
28,112403,HS-grad,9,2354,0,40,0
35,183898,HS-grad,9,2354,0,40,0
41,322980,HS-grad,9,2354,0,40,0
26,195734,HS-grad,9,2354,0,40,0
68,232151,Some-college,10,2346,0,40,0
75,242108,HS-grad,9,2346,0,15,0
72,97304,HS-grad,9,2346,0,40,0
69,130413,Bachelors,13,2346,0,15,0
65,105116,Some-college,10,2346,0,40,0
70,237065,5th-6th,3,2346,0,40,0
71,269708,Bachelors,13,2329,0,16,0
67,183374,HS-grad,9,2329,0,15,0
70,280639,HS-grad,9,2329,0,20,0
65,315728,HS-grad,9,2329,0,75,0
72,107814,Masters,14,2329,0,60,0
78,135566,HS-grad,9,2329,0,12,0
65,192133,HS-grad,9,2290,0,40,0
63,179400,HS-grad,9,2290,0,20,0
66,174995,Assoc-acdm,12,2290,0,30,0
65,78875,Some-college,10,2290,0,40,0
72,259762,HS-grad,9,2290,0,10,0
73,232871,7th-8th,4,2228,0,10,0
60,39952,9th,5,2228,0,37,0
78,27979,HS-grad,9,2228,0,32,0
70,207627,HS-grad,9,2228,0,24,0
55,105582,Masters,14,2228,0,50,0
28,89718,HS-grad,9,2202,0,48,0
31,19302,Assoc-acdm,12,2202,0,38,0
29,189346,Some-college,10,2202,0,50,0
53,233780,Assoc-voc,11,2202,0,40,0
58,21626,Assoc-voc,11,2202,0,56,0
33,221966,Bachelors,13,2202,0,50,0
44,56236,Some-college,10,2202,0,45,0
55,195329,HS-grad,9,2202,0,35,0
23,565313,Some-college,10,2202,0,80,0
29,163003,Bachelors,13,2202,0,40,0
39,163278,Some-college,10,2202,0,44,0
28,50512,Bachelors,13,2202,0,50,0
50,157043,Masters,14,2202,0,30,0
38,108140,Bachelors,13,2202,0,45,0
24,72119,Bachelors,13,2202,0,30,0
22,205939,Bachelors,13,2202,0,4,0
17,175024,11th,7,2176,0,18,0
49,261059,10th,6,2176,0,40,0
20,56322,Some-college,10,2176,0,25,0
18,376647,HS-grad,9,2176,0,25,0
21,201603,HS-grad,9,2176,0,40,0
20,169600,Some-college,10,2176,0,12,0
21,83033,Some-college,10,2176,0,20,0
20,286391,Some-college,10,2176,0,20,0
28,315417,Prof-school,15,2176,0,40,0
19,42069,HS-grad,9,2176,0,45,0
36,177907,Bachelors,13,2176,0,20,0
63,169983,11th,7,2176,0,30,0
33,190511,7th-8th,4,2176,0,35,0
25,176047,HS-grad,9,2176,0,40,0
21,175166,Some-college,10,2176,0,40,0
18,60981,Some-college,10,2176,0,35,0
48,189462,Some-college,10,2176,0,40,0
27,177955,5th-6th,3,2176,0,40,0
39,339442,HS-grad,9,2176,0,40,0
20,26842,Some-college,10,2176,0,40,0
18,206008,Some-college,10,2176,0,40,0
18,141626,Some-college,10,2176,0,20,0
21,213015,HS-grad,9,2176,0,40,0
39,77516,Bachelors,13,2174,0,40,0
40,204116,Bachelors,13,2174,0,40,0
25,200408,Some-college,10,2174,0,40,0
29,177119,Assoc-voc,11,2174,0,45,0
41,107306,HS-grad,9,2174,0,40,0
23,107578,Bachelors,13,2174,0,40,0
28,56179,Some-college,10,2174,0,55,0
36,176101,Some-college,10,2174,0,60,0
39,190466,HS-grad,9,2174,0,40,0
33,164707,Assoc-acdm,12,2174,0,55,0
28,32291,Bachelors,13,2174,0,40,0
39,115418,Some-college,10,2174,0,45,0
26,425092,Masters,14,2174,0,40,0
29,151476,Assoc-voc,11,2174,0,40,0
32,191385,Assoc-acdm,12,2174,0,40,0
36,219611,Bachelors,13,2174,0,50,0
34,133503,Some-college,10,2174,0,40,0
29,196116,Prof-school,15,2174,0,72,0
40,149102,HS-grad,9,2174,0,60,0
58,106546,HS-grad,9,2174,0,40,0
57,25045,Bachelors,13,2174,0,37,0
24,163665,HS-grad,9,2174,0,40,0
32,107793,HS-grad,9,2174,0,40,0
41,204682,HS-grad,9,2174,0,40,0
27,191628,HS-grad,9,2174,0,40,0
37,177858,Some-college,10,2174,0,40,0
48,245948,HS-grad,9,2174,0,40,0
57,206343,HS-grad,9,2174,0,40,0
41,115411,Some-college,10,2174,0,45,0
26,258768,Some-college,10,2174,0,75,0
63,125954,HS-grad,9,2174,0,40,0
45,138626,Assoc-voc,11,2174,0,50,0
21,100462,Assoc-voc,11,2174,0,60,0
31,187560,HS-grad,9,2174,0,40,0
28,46987,Assoc-voc,11,2174,0,36,0
62,194167,HS-grad,9,2174,0,40,0
41,45156,HS-grad,9,2174,0,41,0
29,37933,Some-college,10,2174,0,40,0
24,254293,Bachelors,13,2174,0,45,0
29,189565,HS-grad,9,2174,0,50,0
43,134026,Some-college,10,2174,0,40,0
47,223342,HS-grad,9,2174,0,40,0
25,139012,Bachelors,13,2174,0,40,0
32,261056,Bachelors,13,2174,0,60,0
43,187702,Some-college,10,2174,0,45,0
25,198587,Some-college,10,2174,0,50,0
27,192257,HS-grad,9,2174,0,40,0
27,162404,HS-grad,9,2174,0,40,0
51,246519,10th,6,2105,0,45,0
31,209448,10th,6,2105,0,40,0
63,135339,HS-grad,9,2105,0,40,0
23,222925,HS-grad,9,2105,0,40,0
24,254767,7th-8th,4,2105,0,50,0
21,357029,Some-college,10,2105,0,20,0
52,152373,HS-grad,9,2105,0,40,0
37,154641,Assoc-acdm,12,2105,0,50,0
33,365908,HS-grad,9,2105,0,40,0
81,114670,9th,5,2062,0,5,0
67,172756,1st-4th,2,2062,0,34,0
66,127921,HS-grad,9,2050,0,55,0
67,407618,9th,5,2050,0,40,0
69,541737,Some-college,10,2050,0,24,0
66,306178,10th,6,2050,0,40,0
71,303860,Masters,14,2050,0,20,0
46,110702,Some-college,10,2036,0,60,0
34,245211,HS-grad,9,2036,0,30,0
38,103925,HS-grad,9,2036,0,20,0
19,376683,Some-college,10,2036,0,30,0
67,342175,Masters,14,2009,0,40,0
65,153890,12th,8,2009,0,44,0
70,163057,HS-grad,9,2009,0,40,0
69,106595,HS-grad,9,1848,0,40,0
69,177374,HS-grad,9,1848,0,12,0
65,172510,Some-college,10,1848,0,20,0
65,80174,HS-grad,9,1848,0,50,0
69,29980,7th-8th,4,1848,0,10,0
69,320280,Some-college,10,1848,0,1,0
41,162189,HS-grad,9,1831,0,40,0
33,73296,HS-grad,9,1831,0,40,0
44,126199,Some-college,10,1831,0,50,0
36,353524,HS-grad,9,1831,0,40,0
29,326330,Some-college,10,1831,0,40,0
40,341204,Some-college,10,1831,0,30,0
47,108890,HS-grad,9,1831,0,38,0
65,299494,11th,7,1797,0,40,0
69,141181,5th-6th,3,1797,0,40,0
67,101132,7th-8th,4,1797,0,40,0
65,131417,5th-6th,3,1797,0,21,0
74,33114,10th,6,1797,0,30,0
78,184759,7th-8th,4,1797,0,15,0
67,252842,HS-grad,9,1797,0,20,0
34,104509,Assoc-voc,11,1639,0,20,0
45,339681,Masters,14,1506,0,45,0
46,106705,Some-college,10,1506,0,50,0
36,135293,Bachelors,13,1506,0,45,0
44,239723,Some-college,10,1506,0,45,0
39,99357,Masters,14,1506,0,40,0
41,283116,HS-grad,9,1506,0,50,0
40,50644,Assoc-acdm,12,1506,0,40,0
37,257042,HS-grad,9,1506,0,40,0
39,58972,Assoc-acdm,12,1506,0,40,0
49,48120,HS-grad,9,1506,0,40,0
40,150874,Masters,14,1506,0,40,0
43,241506,Bachelors,13,1506,0,36,0
49,50748,Bachelors,13,1506,0,35,0
42,384508,11th,7,1506,0,50,0
41,160467,Masters,14,1506,0,40,0
61,101265,HS-grad,9,1471,0,35,0
34,67083,Bachelors,13,1471,0,40,0
32,197457,HS-grad,9,1471,0,38,0
33,288273,12th,8,1471,0,40,0
48,497486,HS-grad,9,1471,0,40,0
53,95540,Some-college,10,1471,0,40,0
40,260425,Assoc-acdm,12,1471,0,32,0
72,157593,Bachelors,13,1455,0,6,0
69,88566,9th,5,1424,0,35,0
76,93125,HS-grad,9,1424,0,24,0
69,61958,HS-grad,9,1424,0,6,0
66,167687,HS-grad,9,1409,0,50,0
66,150726,9th,5,1409,0,1,0
66,293114,HS-grad,9,1409,0,40,0
75,164849,9th,5,1409,0,5,0
68,117542,HS-grad,9,1409,0,15,0
79,142171,7th-8th,4,1409,0,35,0
80,225892,HS-grad,9,1409,0,40,0
76,79445,10th,6,1173,0,40,0
73,105886,Bachelors,13,1173,0,75,0
57,202903,7th-8th,4,1173,0,45,0
42,184018,HS-grad,9,1151,0,50,0
35,342824,HS-grad,9,1151,0,40,0
38,275338,Bachelors,13,1151,0,40,0
37,80680,Bachelors,13,1151,0,35,0
30,149368,HS-grad,9,1151,0,30,0
24,187397,Some-college,10,1151,0,40,0
44,155472,Assoc-acdm,12,1151,0,50,0
34,130369,HS-grad,9,1151,0,48,0
70,167358,9th,5,1111,0,15,0
66,160995,10th,6,1086,0,20,0
78,135839,HS-grad,9,1086,0,20,0
67,102693,HS-grad,9,1086,0,35,0
65,99359,Prof-school,15,1086,0,60,0
17,191260,9th,5,1055,0,24,0
26,208122,Bachelors,13,1055,0,40,0
21,149704,HS-grad,9,1055,0,40,0
17,333100,10th,6,1055,0,30,0
20,206671,Some-college,10,1055,0,50,0
17,103851,11th,7,1055,0,20,0
64,177825,HS-grad,9,1055,0,40,0
19,37332,HS-grad,9,1055,0,12,0
17,130125,10th,6,1055,0,20,0
33,170651,HS-grad,9,1055,0,40,0
33,161942,Bachelors,13,1055,0,40,0
18,125441,11th,7,1055,0,20,0
19,123416,12th,8,1055,0,40,0
18,186909,HS-grad,9,1055,0,30,0
21,223352,HS-grad,9,1055,0,30,0
26,183171,11th,7,1055,0,32,0
43,88913,Some-college,10,1055,0,40,0
18,173255,HS-grad,9,1055,0,25,0
21,253612,Some-college,10,1055,0,32,0
62,147627,9th,5,1055,0,22,0
19,243373,12th,8,1055,0,40,0
20,148409,Some-college,10,1055,0,20,0
17,56536,11th,7,1055,0,18,0
22,205940,Bachelors,13,1055,0,30,0
23,142766,Some-college,10,1055,0,20,0
90,256514,Bachelors,13,991,0,10,0
72,289930,Bachelors,13,991,0,7,0
67,335979,HS-grad,9,991,0,18,0
69,203313,HS-grad,9,991,0,18,0
65,180807,HS-grad,9,991,0,20,0
54,175912,HS-grad,9,914,0,40,0
33,131776,Bachelors,13,914,0,40,0
55,177163,Masters,14,914,0,50,0
41,116103,HS-grad,9,914,0,40,0
25,114345,9th,5,914,0,40,0
48,210424,HS-grad,9,914,0,40,0
40,88368,Some-college,10,914,0,40,0
43,188280,Masters,14,914,0,40,0
34,284843,HS-grad,9,594,0,60,0
52,271749,12th,8,594,0,40,0
56,156052,HS-grad,9,594,0,20,0
18,169882,Some-college,10,594,0,15,0
18,675421,9th,5,594,0,40,0
57,296152,Some-college,10,594,0,10,0
20,196745,Some-college,10,594,0,16,0
21,321666,HS-grad,9,594,0,40,0
18,32244,11th,7,594,0,30,0
17,191260,11th,7,594,0,10,0
19,217769,Some-college,10,594,0,10,0
43,397963,HS-grad,9,594,0,16,0
20,266525,Some-college,10,594,0,20,0
26,144483,Assoc-voc,11,594,0,35,0
43,337469,Some-college,10,594,0,20,0
49,46537,HS-grad,9,594,0,10,0
18,256179,Some-college,10,594,0,10,0
28,183597,Doctorate,16,594,0,50,0
38,82552,HS-grad,9,594,0,50,0
19,208656,Some-college,10,594,0,20,0
44,67065,Assoc-voc,11,594,0,25,0
18,198616,12th,8,594,0,20,0
18,230373,11th,7,594,0,4,0
24,270872,HS-grad,9,594,0,40,0
17,232713,10th,6,594,0,30,0
20,66695,Some-college,10,594,0,35,0
19,286435,Some-college,10,594,0,40,0
20,316043,11th,7,594,0,20,0
19,67217,Some-college,10,594,0,24,0
22,39236,Some-college,10,594,0,25,0
18,199039,12th,8,594,0,14,0
21,309348,Some-college,10,594,0,4,0
24,128061,HS-grad,9,594,0,15,0
17,106733,11th,7,594,0,40,0
77,145329,HS-grad,9,401,0,20,0
90,39824,HS-grad,9,401,0,4,0
38,354591,HS-grad,9,114,0,38,0
20,59948,9th,5,114,0,20,0
39,151023,Some-college,10,114,0,45,0
33,175412,9th,5,114,0,55,0
38,254439,10th,6,114,0,40,0
25,104193,HS-grad,9,114,0,40,0
50,83311,Bachelors,13,0,0,13,0
38,215646,HS-grad,9,0,0,40,0
53,234721,11th,7,0,0,40,0
28,338409,Bachelors,13,0,0,40,0
37,284582,Masters,14,0,0,40,0
49,160187,9th,5,0,0,16,0
52,209642,HS-grad,9,0,0,45,1
37,280464,Some-college,10,0,0,80,1
30,141297,Bachelors,13,0,0,40,1
23,122272,Bachelors,13,0,0,30,0
32,205019,Assoc-acdm,12,0,0,50,0
40,121772,Assoc-voc,11,0,0,40,1
34,245487,7th-8th,4,0,0,45,0
25,176756,HS-grad,9,0,0,35,0
32,186824,HS-grad,9,0,0,40,0
38,28887,11th,7,0,0,50,0
43,292175,Masters,14,0,0,45,1
40,193524,Doctorate,16,0,0,60,1
54,302146,HS-grad,9,0,0,20,0
35,76845,9th,5,0,0,40,0
59,109015,HS-grad,9,0,0,40,0
56,216851,Bachelors,13,0,0,40,1
19,168294,HS-grad,9,0,0,40,0
54,180211,Some-college,10,0,0,60,1
39,367260,HS-grad,9,0,0,80,0
49,193366,HS-grad,9,0,0,40,0
23,190709,Assoc-acdm,12,0,0,52,0
20,266015,Some-college,10,0,0,44,0
30,59951,Some-college,10,0,0,40,0
22,311512,Some-college,10,0,0,15,0
48,242406,11th,7,0,0,40,0
21,197200,Some-college,10,0,0,40,0
19,544091,HS-grad,9,0,0,25,0
31,84154,Some-college,10,0,0,38,1
48,265477,Assoc-acdm,12,0,0,40,0
31,507875,9th,5,0,0,43,0
53,88506,Bachelors,13,0,0,40,0
24,172987,Bachelors,13,0,0,50,0
49,94638,HS-grad,9,0,0,40,0
25,289980,HS-grad,9,0,0,35,0
57,337895,Bachelors,13,0,0,40,1
53,144361,HS-grad,9,0,0,38,0
44,128354,Masters,14,0,0,40,0
41,101603,Assoc-voc,11,0,0,40,0
29,271466,Assoc-voc,11,0,0,43,0
25,32275,Some-college,10,0,0,40,0
18,226956,HS-grad,9,0,0,30,0
50,251585,Bachelors,13,0,0,55,1
47,109832,HS-grad,9,0,0,60,0
43,237993,Some-college,10,0,0,40,1
46,216666,5th-6th,3,0,0,40,0
35,56352,Assoc-voc,11,0,0,40,0
41,147372,HS-grad,9,0,0,48,0
32,293936,7th-8th,4,0,0,40,0
48,149640,HS-grad,9,0,0,40,0
42,116632,Doctorate,16,0,0,45,1
29,105598,Some-college,10,0,0,58,0
36,155537,HS-grad,9,0,0,40,0
28,183175,Some-college,10,0,0,40,0
53,169846,HS-grad,9,0,0,40,1
49,191681,Some-college,10,0,0,50,1
25,200681,Some-college,10,0,0,40,0
19,101509,Some-college,10,0,0,32,0
31,309974,Bachelors,13,0,0,40,0
29,162298,Bachelors,13,0,0,70,1
23,211678,Some-college,10,0,0,40,0
79,124744,Some-college,10,0,0,20,0
27,213921,HS-grad,9,0,0,40,0
40,32214,Assoc-acdm,12,0,0,40,0
67,212759,10th,6,0,0,2,0
18,309634,11th,7,0,0,22,0
31,125927,7th-8th,4,0,0,40,0
18,446839,HS-grad,9,0,0,30,0
52,276515,Bachelors,13,0,0,40,0
46,51618,HS-grad,9,0,0,40,0
59,159937,HS-grad,9,0,0,48,0
53,346253,HS-grad,9,0,0,35,0
49,268234,HS-grad,9,0,0,40,1
33,202051,Masters,14,0,0,50,0
30,54334,9th,5,0,0,40,0
43,410867,Doctorate,16,0,0,50,1
57,249977,Assoc-voc,11,0,0,40,0
37,286730,Some-college,10,0,0,40,0
28,212563,Some-college,10,0,0,25,0
34,226296,Bachelors,13,0,0,40,1
29,115585,Some-college,10,0,0,50,0
37,202683,Some-college,10,0,0,48,1
48,171095,Assoc-acdm,12,0,0,40,0
32,249409,HS-grad,9,0,0,40,0
76,124191,Masters,14,0,0,40,1
47,149116,Masters,14,0,0,50,0
20,188300,Some-college,10,0,0,40,0
29,103432,HS-grad,9,0,0,40,0
30,194901,11th,7,0,0,40,0
31,189265,HS-grad,9,0,0,40,0
42,124692,HS-grad,9,0,0,40,0
24,432376,Bachelors,13,0,0,40,0
38,65324,Prof-school,15,0,0,40,1
36,102864,HS-grad,9,0,0,40,0
53,95647,9th,5,0,0,50,0
56,303090,Some-college,10,0,0,50,0
49,197371,Assoc-voc,11,0,0,40,1
55,247552,Some-college,10,0,0,56,0
22,102632,HS-grad,9,0,0,41,0
21,199915,Some-college,10,0,0,40,0
40,118853,Bachelors,13,0,0,60,0
30,77143,Bachelors,13,0,0,40,0
29,267989,Bachelors,13,0,0,50,1
19,301606,Some-college,10,0,0,35,0
47,287828,Bachelors,13,0,0,40,1
31,114937,Assoc-acdm,12,0,0,40,1
35,129305,HS-grad,9,0,0,40,0
39,365739,Some-college,10,0,0,40,0
28,69621,Assoc-acdm,12,0,0,60,0
37,254202,Bachelors,13,0,0,50,0
46,146195,Assoc-acdm,12,0,0,36,0
38,125933,Masters,14,0,0,40,1
43,56920,HS-grad,9,0,0,60,0
27,163127,Assoc-voc,11,0,0,35,0
20,34310,Some-college,10,0,0,20,0
49,81973,Some-college,10,0,0,40,1
61,66614,HS-grad,9,0,0,40,0
27,232782,Some-college,10,0,0,40,0
19,316868,Some-college,10,0,0,30,0
70,105376,Some-college,10,0,0,40,0
31,185814,HS-grad,9,0,0,30,0
22,175374,Some-college,10,0,0,24,0
36,108293,HS-grad,9,0,0,24,0
43,174662,Some-college,10,0,0,40,0
47,186009,Some-college,10,0,0,38,0
34,198183,HS-grad,9,0,0,40,0
33,163003,Bachelors,13,0,0,40,0
21,296158,HS-grad,9,0,0,35,0
52,252903,HS-grad,9,0,0,45,1
48,187715,HS-grad,9,0,0,46,0
23,214542,Bachelors,13,0,0,40,0
29,191535,HS-grad,9,0,0,60,0
42,228456,Bachelors,13,0,0,50,0
68,38317,1st-4th,2,0,0,20,0
25,252752,HS-grad,9,0,0,40,0
44,78374,Masters,14,0,0,40,0
28,88419,HS-grad,9,0,0,40,0
45,201080,Masters,14,0,0,40,1
36,207157,Some-college,10,0,0,40,0
39,235485,Assoc-acdm,12,0,0,42,0
46,102628,Masters,14,0,0,40,0
18,25828,11th,7,0,0,16,0
66,54826,Assoc-voc,11,0,0,20,0
28,175325,HS-grad,9,0,0,40,0
27,428030,Bachelors,13,0,0,50,0
28,149624,Bachelors,13,0,0,40,1
27,253814,HS-grad,9,0,0,25,0
21,312956,HS-grad,9,0,0,40,0
34,483777,HS-grad,9,0,0,40,0
18,183930,HS-grad,9,0,0,12,0
33,37274,Bachelors,13,0,0,65,0
44,181344,Some-college,10,0,0,38,1
43,114580,Some-college,10,0,0,40,0
30,633742,Some-college,10,0,0,45,0
40,286370,7th-8th,4,0,0,40,1
37,29054,Some-college,10,0,0,42,1
34,304030,HS-grad,9,0,0,40,0
41,143129,Bachelors,13,0,0,40,0
53,135105,Bachelors,13,0,0,50,0
31,99928,Masters,14,0,0,50,0
58,109567,Doctorate,16,0,0,1,1
38,155222,Some-college,10,0,0,28,0
24,159567,Some-college,10,0,0,40,0
41,523910,Bachelors,13,0,0,40,0
47,120939,Some-college,10,0,0,45,0
41,130760,Bachelors,13,0,0,24,0
23,197387,5th-6th,3,0,0,40,0
36,99374,Some-college,10,0,0,40,0
24,32921,HS-grad,9,0,0,40,0
19,170653,HS-grad,9,0,0,40,0
51,259323,Bachelors,13,0,0,50,1
37,48211,HS-grad,9,0,0,35,0
18,140164,11th,7,0,0,40,0
35,36270,HS-grad,9,0,0,60,0
17,65368,11th,7,0,0,12,0
44,160943,HS-grad,9,0,0,40,0
37,208358,HS-grad,9,0,0,40,1
35,153790,Some-college,10,0,0,40,0
60,85815,HS-grad,9,0,0,40,0
54,125417,7th-8th,4,0,0,40,1
37,635913,Bachelors,13,0,0,60,1
50,313321,Assoc-acdm,12,0,0,40,0
38,182609,Bachelors,13,0,0,50,0
45,109434,Bachelors,13,0,0,55,0
25,255004,10th,6,0,0,40,0
31,197860,Some-college,10,0,0,40,0
64,187656,1st-4th,2,0,0,40,0
54,176681,HS-grad,9,0,0,20,0
53,140359,Preschool,1,0,0,35,0
18,243313,HS-grad,9,0,0,40,0
60,24215,10th,6,0,0,10,0
75,314209,Assoc-voc,11,0,0,20,0
65,176796,HS-grad,9,0,0,40,0
41,130408,HS-grad,9,0,0,38,0
25,159732,Some-college,10,0,0,42,0
33,110978,Some-college,10,0,0,40,0
28,76714,Prof-school,15,0,0,55,1
59,268700,HS-grad,9,0,0,40,0
40,170525,Some-college,10,0,0,38,0
41,180138,Bachelors,13,0,0,50,1
38,115076,Masters,14,0,0,70,1
23,115458,HS-grad,9,0,0,40,0
40,347890,Bachelors,13,0,0,40,1
41,196001,HS-grad,9,0,0,20,0
24,273905,Assoc-acdm,12,0,0,50,0
20,119156,Some-college,10,0,0,20,0
56,203580,HS-grad,9,0,0,35,0
58,236596,HS-grad,9,0,0,45,1
32,183916,HS-grad,9,0,0,34,0
45,153141,HS-grad,9,0,0,40,0
41,112763,Prof-school,15,0,0,40,1
42,390781,Bachelors,13,0,0,40,0
59,171328,10th,6,0,0,30,0
19,27382,Some-college,10,0,0,40,0
58,259014,Some-college,10,0,0,20,0
42,303044,HS-grad,9,0,0,40,1
20,117789,HS-grad,9,0,0,40,0
32,172579,HS-grad,9,0,0,30,0
45,187666,Assoc-voc,11,0,0,45,0
50,204518,7th-8th,4,0,0,40,0
36,150042,Bachelors,13,0,0,40,0
45,98092,HS-grad,9,0,0,60,0
17,245918,11th,7,0,0,12,0
26,378322,11th,7,0,0,40,0
37,257295,Some-college,10,0,0,75,1
19,218956,Some-college,10,0,0,24,0
64,21174,HS-grad,9,0,0,40,1
33,185480,Bachelors,13,0,0,45,0
33,222205,HS-grad,9,0,0,40,1
61,69867,HS-grad,9,0,0,40,1
27,209109,Masters,14,0,0,35,0
30,70377,HS-grad,9,0,0,40,0
43,477983,HS-grad,9,0,0,40,0
35,190174,Some-college,10,0,0,40,0
25,193787,Some-college,10,0,0,40,0
22,34918,Bachelors,13,0,0,15,0
34,175413,Assoc-acdm,12,0,0,45,0
60,173960,Bachelors,13,0,0,42,0
21,205759,HS-grad,9,0,0,40,0
41,220531,Prof-school,15,0,0,60,1
50,176609,Some-college,10,0,0,45,0
25,371987,Bachelors,13,0,0,40,0
50,193884,7th-8th,4,0,0,40,0
36,200352,Bachelors,13,0,0,45,0
31,127595,HS-grad,9,0,0,40,0
29,220419,Bachelors,13,0,0,56,0
21,231931,Some-college,10,0,0,45,0
27,248402,Bachelors,13,0,0,40,0
65,111095,HS-grad,9,0,0,16,0
37,57424,Bachelors,13,0,0,60,0
24,278130,HS-grad,9,0,0,40,0
38,169469,HS-grad,9,0,0,80,0
21,153718,Some-college,10,0,0,25,0
31,217460,HS-grad,9,0,0,45,1
24,303296,Some-college,10,0,0,40,0
43,173321,HS-grad,9,0,0,40,0
26,193945,Assoc-acdm,12,0,0,45,0
46,83082,Assoc-acdm,12,0,0,33,0
35,193815,Assoc-acdm,12,0,0,40,1
41,34987,Some-college,10,0,0,54,1
26,59306,Bachelors,13,0,0,40,0
19,860348,Some-college,10,0,0,25,0
36,205607,Bachelors,13,0,0,40,1
22,199698,Some-college,10,0,0,15,0
24,191954,Some-college,10,0,0,40,0
77,138714,Some-college,10,0,0,40,0
22,399087,5th-6th,3,0,0,40,0
29,423158,Some-college,10,0,0,40,0
62,159841,HS-grad,9,0,0,24,0
39,174308,HS-grad,9,0,0,40,0
35,186110,HS-grad,9,0,0,45,0
29,200381,11th,7,0,0,40,0
76,174309,Masters,14,0,0,10,0
63,78383,HS-grad,9,0,0,45,0
23,211601,Assoc-voc,11,0,0,15,0
58,321171,HS-grad,9,0,0,40,0
41,206565,Some-college,10,0,0,45,0
26,224563,Bachelors,13,0,0,40,0
47,178686,Assoc-voc,11,0,0,40,0
55,98545,10th,6,0,0,40,0
53,242606,HS-grad,9,0,0,40,0
17,270942,5th-6th,3,0,0,48,0
30,94235,HS-grad,9,0,0,40,0
49,71195,Masters,14,0,0,60,0
19,104112,HS-grad,9,0,0,30,0
45,261192,HS-grad,9,0,0,40,0
26,94936,Assoc-acdm,12,0,0,40,0
33,85043,HS-grad,9,0,0,20,0
22,293364,Some-college,10,0,0,40,0
43,241895,Bachelors,13,0,0,42,0
67,36135,11th,7,0,0,8,0
